,ndcg
brandenburg,0.59202687
african,0.591955556
nero,0.591889497
cumbria,0.591816317
recording,0.591794912
case,0.591778506
burnt,0.591593605
negative,0.591586145
brasil,0.591535265
dancer,0.591457402
borders,0.591364999
quiet,0.591304976
graphics,0.591249697
naturaleza,0.591243354
warming,0.59117936
giallo,0.591151245
thing,0.590972981
remodel,0.59080918
francais,0.590765895
500d,0.590695423
monmouthcounty,0.590506534
alta,0.59049755
blight,0.590471279
sugar,0.590412834
ringexcellence,0.590365685
operahouse,0.590342244
cathedral,0.590283208
nikond60,0.590276248
friend,0.590218614
hilltop,0.590046737
aarhus,0.589992288
unis,0.589695183
bog,0.58969018
indoors,0.58967026
wiltshire,0.58962882
gargoyle,0.589552858
pencil,0.589351287
hdraward,0.58923329
camerabag,0.589158479
5dmkii,0.589143434
under,0.58911523
1989,0.589092465
espagne,0.589084506
intersection,0.588975887
screw,0.58888735
scary,0.588842459
gardening,0.588804671
cabins,0.58879968
1976,0.588749769
moo,0.588721386
giant,0.588712451
stthomas,0.588694891
chamber,0.588683823
carvings,0.588595965
tallinn,0.588583834
fleurs,0.588580825
expensive,0.588431626
elgin,0.58838483
labour,0.58834141
fife,0.588333802
dedication,0.588291929
hof,0.588145335
cloudless,0.588074507
centennial,0.588071045
tongue,0.587999588
abstraction,0.587990258
turquie,0.587852674
breizh,0.587847379
neighborhood,0.587836279
1973,0.587784051
poster,0.587750992
yankees,0.587673701
fossil,0.587469634
capturenx,0.587358088
boom,0.587353679
ring,0.587258859
yoga,0.587243886
cheese,0.58721256
beagle,0.587080236
suffolk,0.586696761
panoramica,0.586563279
kodakektar100,0.586390087
blond,0.586330445
charity,0.58632159
caucasian,0.586196069
telaviv,0.586114795
ile,0.586091192
balticsea,0.586037342
artista,0.585888994
drain,0.585807609
diesel,0.585798356
juli,0.585629889
blades,0.585483073
altar,0.585474586
dana,0.585410456
cable,0.585205038
greenery,0.58514887
nightscape,0.58508418
cave,0.585019145
disco,0.584790475
splashing,0.584766921
musical,0.58475371
dumpster,0.584694965
19thcentury,0.584668893
mold,0.584610571
pernambuco,0.584456169
playa,0.584085739
fourth,0.584008851
blocks,0.584005848
drawbridge,0.583961194
floyd,0.583852902
date,0.583771162
celebration,0.583766722
30d,0.583683777
reflect,0.583651485
fontaine,0.583525854
record,0.583474559
kerk,0.583472684
metropolitan,0.583367954
vilnius,0.583325316
canopy,0.583318831
gaudi,0.583298466
officer,0.583261015
herbe,0.583254948
mayo,0.583222439
centralcoast,0.582957221
contact,0.582929254
da,0.582874018
downs,0.582809819
deathvalley,0.582806869
andalucia,0.582666399
moses,0.582600005
borough,0.582293863
order,0.582171429
squad,0.582093241
luces,0.582050408
vent,0.582047984
jumper,0.582025065
vessels,0.582013296
250,0.581992057
linux,0.581966483
artifact,0.581948864
esplanade,0.581936062
vermelho,0.581678715
canon7d,0.581648203
95,0.581611635
bradford,0.581515574
35,0.581472102
conn,0.581419291
andalusia,0.581413463
drawing,0.581282469
diana,0.581182301
stephens,0.581040872
johnslens,0.581007852
dumbo,0.580876847
trunks,0.580811734
citizen,0.580753703
sanjose,0.580742789
coolpix,0.580706147
alley,0.58068661
cane,0.580612576
lily,0.580600159
stork,0.580582703
bayarea,0.580495602
another,0.580457833
worcester,0.580288484
hungary,0.580272772
wideopen,0.580226477
cock,0.58021711
riflesso,0.580194437
urbanscene,0.580182865
chute,0.580054037
control,0.580031658
parent,0.579976188
tienda,0.579878261
newsouthwales,0.579806984
drainage,0.579611012
alameda,0.579601191
amore,0.579596327
darling,0.579587264
montrose,0.579533994
reflective,0.579531148
terra,0.579466252
estadosunidos,0.579435506
canonefs1785mmf456isusm,0.579427823
exploring,0.579372949
canond60,0.57936419
theperfectphotographer,0.579314438
southflorida,0.579277632
housing,0.579256909
buds,0.579121988
canoneos350d,0.579120273
carve,0.579114133
reeds,0.579055744
columbiariver,0.578977041
designs,0.578807048
airplanes,0.57875276
puddles,0.578705972
al,0.578582487
grain,0.578546725
cara,0.57852161
beaver,0.578417419
decker,0.57837632
nightview,0.578261398
marcus,0.578200638
archaeological,0.57812549
reality,0.57810062
czechrepublic,0.57804741
swings,0.578037542
cosplay,0.577992366
flagstaff,0.57789635
gondola,0.577814443
douglas,0.577803153
ombre,0.577738534
save,0.577729035
pinhole,0.57772044
sunlit,0.577711848
stitch,0.577643898
estatua,0.577637661
venetian,0.577608301
canoneos5d,0.577567087
gdansk,0.577474884
tomb,0.577344286
denim,0.577311354
renaissance,0.57730098
iphone3gs,0.577061865
rollei,0.576924337
meteorry,0.576823544
ixus,0.576802331
afghanistan,0.576777757
lakesuperior,0.576725047
part,0.57656149
print,0.576552157
50mmf14,0.576474486
doug,0.576428406
mansfield,0.576340053
360,0.576308767
projects,0.576290649
locomotive,0.576290112
templo,0.576103806
bubble,0.576043495
films,0.576024765
zee,0.576000775
hoop,0.575970822
loch,0.575961064
korea,0.575903918
changing,0.575879647
danger,0.575774367
curitiba,0.575747941
2001,0.575648048
upperpeninsula,0.575588827
citadel,0.575388227
wroughtiron,0.575127188
swansea,0.575122191
coney,0.575035316
law,0.575025818
preisslermediaservices,0.574980349
autunno,0.574905144
hants,0.574885242
atx,0.574855128
communism,0.574645416
nokton,0.574567792
render,0.574524715
atlantic,0.574454913
triangles,0.5744344
force,0.574398268
vecchio,0.574378726
frost,0.574352942
yokohama,0.57427544
granville,0.574152779
valletta,0.574082266
bikini,0.574002354
gx100,0.573912489
alton,0.57380065
excavation,0.573574703
saintpaul,0.5735513
backlighting,0.573437802
amy,0.573403654
basket,0.573343873
gone,0.573272552
cottonwood,0.573153542
voyager,0.573075819
alligator,0.573041866
e420,0.572892444
nouvelle,0.57268798
language,0.572672661
necklace,0.572559482
apparatus,0.572539171
aquarium,0.572523144
administration,0.572470961
fl,0.572404335
stanley,0.572397427
photoart,0.572330749
birdhouse,0.572329881
cocktails,0.572304453
slt,0.571977587
beef,0.571924727
piazza,0.571913916
mitsubishi,0.571896625
crack,0.571805184
cotedazur,0.57178655
chandler,0.571747286
pc,0.571628526
cracks,0.571596306
airforce,0.571569931
fighter,0.571514634
gr,0.571501291
historia,0.571470842
rocas,0.571323664
dom,0.571313916
inner,0.571190223
1998,0.571156694
ektar100,0.571086548
microphone,0.571066025
cook,0.571033504
64,0.571020121
lund,0.570989318
losangelescounty,0.570975912
times,0.570960768
bliss,0.570861389
regeneration,0.57073393
be,0.570705381
southeastasia,0.570652827
deli,0.570573195
cn,0.570519486
aragon,0.570500841
sfbayarea,0.570420511
iso200,0.570380155
daytrip,0.570343283
fifa,0.570338299
bath,0.570298225
dan,0.570239843
ted,0.570158292
abu,0.570150959
nightclub,0.570146459
smartphone,0.570083934
serious,0.5700491
heath,0.569964807
tenerife,0.569902469
shirt,0.569874588
summer2010,0.569868067
canon60d,0.569824024
snapshot,0.569668897
super,0.569581051
annapolis,0.569554014
net,0.569543715
sparrow,0.56951739
mygearandmesilver,0.569505733
ciudaddemexico,0.56950543
forrest,0.56945206
1975,0.569449166
ct,0.569394295
alentejo,0.569392846
finnish,0.569380145
photoshoot,0.569307696
cincinnati,0.569269398
dec,0.569219229
zuidholland,0.569056971
sofa,0.569029689
spots,0.568898975
falcon,0.568887721
cambridgeshire,0.56888526
gbrearview,0.568829953
1984,0.568820448
sofia,0.568714979
bullet,0.568714421
retail,0.56869538
occupy,0.568695343
company,0.568642112
farms,0.568632233
hanover,0.568544054
farmland,0.568539965
ia,0.568530145
d3000,0.568446567
kawaii,0.568328398
malta,0.568305367
70200mm,0.568170756
5dii,0.568153045
between,0.56814929
orchestra,0.568090886
torino,0.567999939
causeway,0.56780596
erik,0.567800906
buffet,0.567664173
reporter,0.567656482
41,0.56752572
elements,0.567523032
shoreditch,0.567480986
den,0.567475775
ironwork,0.567459423
logo,0.567406503
silly,0.567371795
barco,0.567338882
authority,0.567304836
entertainment,0.567289969
mur,0.567124071
mystic,0.567083855
grazing,0.566958978
musik,0.566933604
booth,0.566906697
clinic,0.566812138
aj,0.566719284
xian,0.566586017
flughafen,0.566554742
waterford,0.566460073
boats,0.566436979
underneath,0.566420437
bsquare,0.566383964
18mm,0.566130377
ray,0.566096116
dia,0.565866726
bruno,0.565841556
baden,0.565810915
21st,0.565794164
leaning,0.565769574
backdrop,0.565746008
beaconhill,0.565674512
crossing,0.565660934
emirates,0.56564415
uomo,0.565617363
booze,0.565590287
abandonded,0.565517238
eastbourne,0.56545397
statiuniti,0.565431882
urbano,0.565364126
architektur,0.565361013
jewel,0.56517304
cops,0.565161772
faro,0.565108508
minasgerais,0.565041135
ligne,0.564877305
amarillo,0.564823367
mersey,0.564755928
cube,0.564607638
mailbox,0.564589933
over,0.564476011
herts,0.564445757
delete7,0.564384682
handpainted,0.564332338
jack,0.564299294
asheville,0.564203195
below,0.564167556
nocturna,0.564135044
felix,0.56412027
destroy,0.564111577
edwards,0.564097509
illumination,0.563975442
descent,0.563782547
wine,0.563712926
buoy,0.56358821
christ,0.563552511
guangzhou,0.563520902
im,0.563497458
eos7d,0.563490424
isleofwight,0.563479925
coldwar,0.563460719
overview,0.563448613
habana,0.563365372
bahamas,0.563210819
33,0.563114433
luca,0.563107316
creature,0.563000606
duck,0.562965567
nx,0.562854352
golf,0.562833661
cyprus,0.562833385
working,0.56276974
friedhof,0.562764147
backlight,0.5627408
about,0.562717957
300d,0.562712858
worcestershire,0.562628433
bug,0.562541172
painter,0.562470757
donkey,0.562466628
vineyard,0.562328166
typical,0.562312155
blancetnoir,0.562306184
v500,0.562191525
pineapple,0.562055157
bonn,0.562035748
bond,0.562009282
schools,0.56189702
piercing,0.561862982
taylor,0.561860228
belle,0.561844334
chi,0.561836315
burlington,0.561830514
erie,0.561776439
800,0.561710187
cntower,0.561576325
curtain,0.561562798
californian,0.561506081
kaptainkobold,0.561501192
cardiff,0.561480792
kansai,0.561452869
scan,0.561387201
towpath,0.561380418
marketplace,0.561375379
sex,0.561352857
leiden,0.561322306
rv,0.561261388
peek,0.561122089
derbyshire,0.561048629
leute,0.561030545
mosaics,0.56100094
peoplesrepublicofchina,0.56096039
mecklenburg,0.560906689
peinture,0.560874481
accomodation,0.560870753
curve,0.560834657
poladroid,0.56081609
end,0.560813605
pellicola,0.560803759
beech,0.560791062
clover,0.560702018
written,0.56063961
colores,0.560407657
blooms,0.560291969
reala,0.560278904
viola,0.560161697
jakarta,0.560100172
niemcy,0.560073636
pristine,0.559955883
stockimage,0.559938738
kasteel,0.55989507
fineartphotos,0.559764834
headphones,0.559675226
buena,0.559674314
australasia,0.559631416
stewart,0.55960311
luxurious,0.559582437
ethan,0.559559125
celebrity,0.55952416
bradley,0.559490921
plum,0.559377033
amphibian,0.559255647
magnificent,0.559216537
experience,0.559076756
citypark,0.558993614
hammer,0.558978985
d70,0.558936573
bracelet,0.558843407
hamburg,0.5588367
rides,0.558835057
thrift,0.558789034
institute,0.558783065
bowl,0.558674269
cylinder,0.558664424
impact,0.558568668
madison,0.558554021
coche,0.558544346
mad,0.558529629
350,0.558491687
beast,0.558478873
highheels,0.558331955
alleyway,0.558322685
siberia,0.558224273
australie,0.558181214
arbre,0.558164719
natur,0.558094187
earlymorning,0.558042565
cornell,0.557949619
photoblog,0.557904095
multi,0.557689652
puglia,0.557642202
bunker,0.557568693
boobs,0.557532126
kingscounty,0.557513392
concentration,0.557510261
breakwater,0.557463343
rogers,0.557248759
lowangle,0.557228532
bomen,0.557182073
rope,0.557165733
bergencounty,0.557043852
exclusive,0.557037366
block,0.556586657
vacanza,0.556565112
bat,0.556549891
alpine,0.556496528
arms,0.556492235
bigmomma,0.556441595
actor,0.556401992
1974,0.556363528
plaster,0.556315951
guardian,0.556307402
tuesday,0.556251686
belgrade,0.556155366
barrier,0.556130965
lynn,0.556130309
feast,0.556076946
breakfast,0.556052483
lambeth,0.556047833
inglaterra,0.556047215
br,0.556032412
200mm,0.556004322
pets,0.555921086
2002,0.555821689
norwegen,0.555780845
paul,0.555647778
quays,0.555554606
engines,0.555454726
composite,0.555415474
danecounty,0.555406705
pub,0.555321149
5photosaday,0.555232391
unitedarabemirates,0.555201782
blanca,0.555191507
hongrie,0.555140956
canonef2470mmf28lusm,0.555066526
d600,0.555048249
ac,0.555039431
skyscrapers,0.555009328
lego,0.554875492
noir,0.554864993
barbados,0.554821902
lagoon,0.554820655
civic,0.554807659
510fav,0.554802679
football,0.554745038
conversation,0.554650945
dessert,0.554587031
garota,0.554564668
loss,0.554526412
laughter,0.554506962
greater,0.554487974
fest,0.55446933
stern,0.554447612
cormorant,0.55440118
hi,0.554313296
aisle,0.554271878
marathon,0.554168549
mouse,0.554137543
aircraft,0.55409279
arab,0.554077559
materials,0.554052923
xprocess,0.553750429
e3,0.553549072
kap,0.553499234
decrepit,0.553459739
paso,0.553458236
cruising,0.553377258
cityofwestminster,0.553355931
hydro,0.553293891
sapporo,0.553152383
windsor,0.553005006
bronze,0.552999523
autaut,0.552930253
blackandwhitephotography,0.55291143
sears,0.552903892
chalk,0.552852324
lewes,0.552828456
ramp,0.552740295
lofi,0.552683786
cod,0.552578306
burn,0.552498172
edinburgh,0.552388731
ana,0.552353063
linden,0.552219725
dike,0.552184905
courthouse,0.552146725
chiangmai,0.551986761
battle,0.551980014
evo,0.551933033
secondlife,0.551687771
complex,0.551686117
calf,0.551649776
humanidad,0.551562006
canoeing,0.551561291
gala,0.551557562
islands,0.551525509
histoire,0.551490477
coventry,0.55135922
balboa,0.551351983
milkyway,0.551349568
e410,0.551340696
crow,0.551340473
alamedacounty,0.5513275
historicpreservation,0.551159748
met,0.551145138
financial,0.551143173
archipelago,0.551050018
bosque,0.550974967
farmersmarket,0.550974634
80mm,0.550964741
medicine,0.550885186
africanamerican,0.550842898
ozarks,0.550794906
heroes,0.550787847
edwardian,0.55067257
industrie,0.550665314
emiliaromagna,0.550613218
amateur,0.550605918
brickwall,0.550546677
waterway,0.550534258
madness,0.550507203
fear,0.550479155
utatafeature,0.550419049
worldwar2,0.550418482
a230,0.550365774
botanic,0.550292025
cloudysky,0.550285691
barrels,0.550246962
festive,0.550214785
herefordshire,0.550161395
cupcake,0.550103736
barcelona,0.549912381
deal,0.54990265
bandera,0.549879395
canterbury,0.54980258
childhood,0.549711426
a330,0.549639793
casey,0.549630789
cutting,0.549582902
naturalworld,0.549455893
deep,0.549445353
commission,0.549403714
suitcase,0.549292802
911,0.549237353
funfair,0.549108711
walks,0.549088532
beirut,0.549058577
nightsky,0.549039478
antiguo,0.54894309
taillights,0.548931663
code,0.548896854
unused,0.548877319
antrim,0.548831486
galloway,0.548818833
chicken,0.548797235
3200,0.548792945
18th,0.548728587
atrium,0.548679133
barcelone,0.548633746
passing,0.548580315
claw,0.548532652
midtown,0.548513196
selected,0.548455553
lahore,0.548405216
thought,0.548402922
anvers,0.548303552
frederick,0.548020327
still,0.547915344
inspire,0.5477888
souvenirs,0.547788553
waste,0.547723439
nationalparks,0.5475908
tops,0.547519038
jam,0.547487455
inland,0.547399343
mermaid,0.547387669
parker,0.547339628
lr,0.547265809
kiteaerialphotography,0.547260022
londres,0.547196835
canong9,0.547155681
hazy,0.547155026
greens,0.547134083
bust,0.547111871
tournament,0.547054225
eeuu,0.547029576
arnhem,0.546967846
beau,0.546875286
cheshire,0.546830126
snack,0.546755277
davis,0.54646717
property,0.546433126
dundas,0.546431818
akron,0.546407616
collins,0.54640123
whitewater,0.546320476
lesbian,0.546313569
font,0.54620009
tranquilscene,0.546194397
jacksonville,0.546187423
d2x,0.546132823
steeple,0.546027746
trek,0.546007626
poodle,0.545888964
shade,0.545817716
chattanooga,0.545788501
noel,0.54578065
homestead,0.545765655
cubism,0.545671515
greaterlondon,0.545638184
lowereastside,0.545611492
convention,0.545516959
gordmckenna,0.545493654
cream,0.545463653
garlic,0.545403386
buenosaires,0.545259857
cabo,0.545201041
stop,0.545199383
apps,0.545108379
canonef1740mmf4lusm,0.545017439
eos40d,0.544854873
utility,0.544839151
blueskies,0.544820011
maui,0.544774161
365project,0.544765314
dx,0.544749741
tonemapping,0.544700187
vodka,0.544603196
7th,0.544580775
niksoftware,0.544522381
bleu,0.544510288
joseph,0.544453999
kate,0.544453664
cinema,0.544445918
rails,0.544381499
gare,0.544353832
porn,0.544280995
turtle,0.544256976
hotels,0.54424029
eiffeltower,0.544134632
ap,0.54406168
sit,0.544047658
department,0.543988312
clifton,0.54398831
coffeehouse,0.543910126
brasile,0.543716102
nikond5000,0.54368582
parks,0.543610858
scans,0.543494124
yards,0.543440356
cityhall,0.543421936
project366,0.543332086
dupage,0.543258809
murray,0.54319105
harmony,0.543147345
hue,0.543118849
bees,0.543112062
middleeast,0.543067266
francisco,0.54297516
nz,0.542929497
stroll,0.542889908
trinidad,0.542867416
azzurro,0.542863961
photoshopelements,0.542767945
solid,0.542679911
e620,0.542671437
alpen,0.542616501
85,0.542597247
greatlakes,0.542496058
christchurch,0.542470078
cumulus,0.542453836
stilts,0.542404339
1996,0.542374349
34,0.542343061
calle,0.542327487
firemen,0.54229861
aberdeenshire,0.542202068
lowell,0.542107716
andrews,0.542104068
scenary,0.542102347
20mm,0.542093762
an,0.542075372
brisbane,0.541966654
cooling,0.541884697
feld,0.541714557
dean,0.541701235
daily,0.541684979
nuvens,0.541652119
interiordesign,0.541644191
ecology,0.541584655
president,0.541561765
travelling,0.541525283
lace,0.541411168
journal,0.541409978
death,0.541276485
chimney,0.541230986
bengal,0.541193294
alice,0.541149604
fullerton,0.541128622
nef,0.540973713
ferns,0.540959696
topless,0.540934778
ostsee,0.540886137
sin,0.54082806
jen,0.540749478
michelle,0.54072942
metroarea,0.54072236
comfort,0.540644582
barbed,0.540593225
nighttime,0.540581106
powder,0.540567916
sommar,0.540489906
leap,0.540488529
bugs,0.54044014
3gs,0.540408357
