,ndcg
rangefinder,0.484562998
alligator,0.484559275
streetphotography,0.484510298
stamford,0.484498425
1927,0.484496619
rooftops,0.484469275
corner,0.484467215
check,0.484462493
eureka,0.484437618
eeuu,0.484417532
flyer,0.484412851
forgotten,0.484404899
shows,0.48437557
dry,0.484279861
next,0.484270161
munich,0.484258472
anglesanglesangles,0.484156645
blackwhitephotos,0.484146261
repeat,0.484140613
continent,0.484084319
dsc,0.484056495
fear,0.483975226
insects,0.483957417
migration,0.483903409
nintendo,0.483868043
terrace,0.483830138
parish,0.483813278
cage,0.483757028
dune,0.483746908
aichi,0.483745252
nokia,0.483744216
augustus,0.483733681
1992,0.483726281
gdk,0.483711637
font,0.483700855
ottoman,0.48369696
climbing,0.483642314
noordbrabant,0.483561484
antiguo,0.483496446
arboles,0.483491308
marrakesh,0.483457209
weston,0.483377025
platz,0.483342762
ae1,0.483320132
britian,0.483292926
toxic,0.483273795
nachtaufnahme,0.483231076
com,0.483224606
anderson,0.48320625
richard,0.4831783
skandinavien,0.483163597
bathtub,0.483162297
cheese,0.483149925
events,0.483101921
tre,0.483098861
katrina,0.48296342
sp,0.482962117
85,0.482933125
hands,0.482854339
deutsch,0.482833619
prag,0.482793448
giardino,0.482753521
information,0.482690349
form,0.482622521
verfall,0.482619657
luces,0.482580556
pedestrians,0.482577355
burgundy,0.482508102
bicicleta,0.482475022
boots,0.482436349
complex,0.482414006
intersection,0.48241252
barcos,0.482410417
striped,0.482404862
gmc,0.482401561
monday,0.482358693
rays,0.482284269
archway,0.482229503
quai,0.482221033
banksy,0.482203201
carlos,0.482194946
macau,0.482177937
prince,0.482168193
decorating,0.482156336
motorbike,0.482136665
lightandshadow,0.482125943
laundry,0.482125851
trix,0.482094827
sanjose,0.482069046
handpainted,0.482055498
jets,0.481987605
case,0.481981847
cottage,0.481924751
fer,0.481887088
gods,0.481869814
happiness,0.48185808
parkland,0.481809528
joy,0.481804549
kinder,0.481750401
bad,0.481713277
vinter,0.481677564
bass,0.481620305
cropped,0.481453603
about,0.481434443
nocturne,0.481406817
egyptian,0.481267506
naturallight,0.481258814
backlighting,0.481241828
piers,0.481238394
somme,0.48119123
gdansk,0.481178387
regina,0.481172822
typical,0.481161175
balance,0.481147498
goggles,0.481131685
blossom,0.481100835
thebiggestgroup,0.481098905
bonn,0.481091296
barcelona,0.481050802
denim,0.481041233
sardinia,0.481036041
consumerism,0.481027632
columbus,0.480974303
racetrack,0.480937819
spiral,0.480894371
minimalist,0.480870914
burnt,0.48086371
backlight,0.480853818
doctor,0.480787345
recycle,0.480768709
beaver,0.480741702
cadiz,0.480672324
ham,0.480649017
28,0.480629782
schools,0.480597765
hilton,0.480556473
guerra,0.48048492
polar,0.480463445
al,0.480456993
usarmy,0.480454233
pubs,0.480369491
buds,0.480362238
ambiance,0.480343933
armor,0.480341907
merlin,0.480278455
suecia,0.48027749
reala,0.480271368
throughtheviewfinder,0.480234517
tc,0.480201663
platinumheartaward,0.480185592
deli,0.480160902
artnouveau,0.480155173
1996,0.480086063
bag,0.4799884
akron,0.479943435
telephone,0.47992795
pradesh,0.479896047
flock,0.479839929
punjab,0.479836796
eugene,0.47980018
dgphotos,0.479788152
force,0.479756602
other,0.479741398
barracks,0.47972998
viajes,0.479728845
chick,0.479712738
grille,0.479702343
blood,0.479692359
apollo,0.479677438
recovery,0.479645222
lewis,0.47964269
near,0.479619285
nef,0.479506461
e6,0.47943205
bath,0.47938714
jobs,0.479347176
atlanticcity,0.479345935
towering,0.479323799
galveston,0.479304854
ektar,0.479296492
gelderland,0.479274044
manfrotto,0.479262452
sanfranciscobayarea,0.479241273
droplets,0.479197313
library,0.479139405
roadway,0.479129758
acrylic,0.47908426
expensive,0.479069037
plate,0.479039885
canonefs1785mmf456isusm,0.478998559
anglican,0.478953147
centralasia,0.478928198
coches,0.478918992
alleyway,0.478916862
anti,0.478911763
seattlewashington,0.478907819
fancy,0.478805391
actor,0.478787449
aerialphoto,0.478783347
shieldofexcellence,0.478669257
dos,0.478654671
photoscape,0.478632376
f3545,0.478555367
urbanism,0.478534041
columbiariver,0.478533213
tax,0.478454391
northwales,0.478417192
delete6,0.478405635
steine,0.478381476
herts,0.478370645
sensational,0.478269556
penguins,0.478248964
b,0.478215565
engagement,0.478186353
kick,0.478121027
vapor,0.478083024
cosplay,0.478017128
trim,0.47797922
47,0.47797713
carbon,0.477938168
kerala,0.477934549
coaches,0.477920676
swedish,0.477914958
contrail,0.477875687
aeroplane,0.477850244
figure,0.477780859
gwynedd,0.477727972
jess,0.477677798
timer,0.477669864
brand,0.477668985
mesh,0.477616839
21st,0.477589861
active,0.477568723
canary,0.477549778
blooms,0.477407271
metropolitian,0.477346844
5th,0.477341873
province,0.477308238
20mm,0.477303309
foreign,0.477222959
sausage,0.477201121
arbres,0.477191927
dots,0.477144172
stranger,0.477143565
ds,0.477140315
marketplace,0.477132277
1600squirrels,0.477128788
petra,0.477050843
chicagoland,0.477045913
vr,0.477027312
bored,0.476931867
s5700,0.476931476
guangzhou,0.476917449
italiana,0.47684144
pflanze,0.476802267
urbanscene,0.47677759
microphone,0.476766224
citadel,0.476747619
adapter,0.476730267
shores,0.47665132
department,0.476639693
fachada,0.476612359
skating,0.476596532
starlight,0.476584153
automne,0.476578231
brussel,0.476504908
the4elements,0.476472331
walled,0.476429609
nasa,0.476401079
heels,0.476311227
multiple,0.476292165
mile,0.476277294
botanicalgarden,0.476240999
valve,0.47622186
whittier,0.476208257
stylish,0.476184661
nouvelle,0.476146665
cityoflondon,0.476141206
elementsorganizer,0.476110604
wrong,0.476072246
americas,0.476070871
karachi,0.476063288
sanantonio,0.476054129
boobs,0.476040973
pat,0.475994505
herefordshire,0.475979932
romance,0.475936526
newbrunswick,0.475892496
citrit,0.475824477
tiled,0.475738592
terra,0.475696138
huntington,0.475666552
browns,0.475595919
bee,0.475594883
dumbo,0.475577968
clover,0.47555905
cityscapes,0.47554639
sunflowers,0.475513396
curtain,0.475494923
1635mm,0.475491044
temporary,0.475485117
botany,0.475483951
tray,0.475430766
plane,0.475417997
tri,0.475333291
atlas,0.475246979
foreground,0.475128094
parks,0.475097101
a700,0.475091576
volcano,0.475079547
borderfx,0.475077
meetup,0.474999762
jeff,0.474982275
madison,0.474806985
photostitch,0.474796185
rt,0.474765531
arrows,0.474680397
precinct,0.474623216
belgien,0.4746148
russell,0.474610463
stripe,0.474501372
dmclx3,0.474466108
archives,0.474463856
av,0.474413145
change,0.474366896
estados,0.47432903
plank,0.474289662
electrical,0.474200845
seaside,0.474200372
col,0.474185097
customs,0.474164639
britishisles,0.474128206
gone,0.474119872
tomb,0.47410924
charity,0.474009224
atrium,0.473978604
anglia,0.473972044
panoramio,0.473934085
burnaby,0.473898581
1750,0.473852336
aloha,0.473798991
ariel,0.473733793
conservation,0.473715686
edifices,0.473711008
bergen,0.473704921
buena,0.47367035
ruralscene,0.473665033
blade,0.473662685
sublime,0.473659701
stove,0.473626364
canonrebel,0.473620113
kaohsiung,0.473614885
cracked,0.473608171
bean,0.473571802
brooklynbridge,0.473563625
lovely,0.473516348
cave,0.473502466
rescue,0.47350181
shy,0.473496893
cocoa,0.473488547
natur,0.473387054
bazaar,0.473386868
horses,0.473380357
bosnia,0.47336999
linear,0.473285198
fireworks,0.473262253
orangecounty,0.473203009
illumination,0.473195496
rafael,0.47319344
afs,0.473189075
courthouse,0.473185534
e510,0.473170251
pet,0.473156183
independenceday,0.473130478
diagonal,0.473126494
project3661,0.473088532
kodaktrix400,0.473081354
torino,0.473036683
binoculars,0.472961819
how,0.47295263
bulldog,0.472929215
guardian,0.472896138
nippon,0.472849074
logging,0.472847085
caravan,0.47284213
taiwan,0.472781112
austrian,0.472773891
espanya,0.472771376
lambeth,0.472745983
feet,0.472745072
lahore,0.472696453
fl,0.472682971
mississippi,0.472666622
goth,0.472659788
vote,0.472609682
alpen,0.472607374
period,0.472575333
sakura,0.472560946
titanic,0.472521676
akita,0.472519497
belize,0.472512109
orchard,0.472464639
royaumeuni,0.472383877
balkan,0.47232105
arms,0.472249641
inc,0.472173257
toscane,0.472075894
budapest,0.47205579
martinez,0.472048074
archaeological,0.472040935
violence,0.472014674
hospital,0.471990674
sutherland,0.471915776
urbanscape,0.471889306
cottonwood,0.471870279
basket,0.471852851
inn,0.471800893
postal,0.47178999
lausanne,0.471786428
cairo,0.471775042
seascape,0.471772458
ben,0.471755706
dg,0.471705209
dover,0.471691133
attack,0.471690399
bedfordshire,0.471667487
times,0.471656779
70200,0.471612146
4x5,0.471604357
geometric,0.471542182
stacks,0.471529661
mendocino,0.471527758
iso800,0.471427142
curitiba,0.471412871
bikes,0.471350811
letter,0.471281725
fargo,0.471270778
aquarium,0.471228299
crosseye,0.471021507
brouillard,0.471021152
yukon,0.471006438
freeport,0.471002731
californian,0.470837401
owls,0.470781382
barco,0.470744602
ai,0.470732634
canoeing,0.47068854
nokton,0.470647675
communication,0.470633706
missing,0.470609246
1740mm,0.470572626
allrightsreserved,0.470563893
musee,0.470551224
golf,0.470510221
backpacker,0.470499124
snowstorm,0.470456492
catalunya,0.470434409
hasselblad,0.470336982
tlr,0.470312726
lush,0.470249046
cyan,0.470127045
banff,0.470087566
pottery,0.470085143
cidade,0.470064945
oyster,0.470060463
nightsky,0.47000535
powerline,0.469999302
ventura,0.469950641
commercial,0.469950044
dearborn,0.469919659
cristo,0.469900527
terminal,0.469896647
comfort,0.469858788
jack,0.469827702
and,0.46981003
framed,0.469777616
iglesia,0.469775762
balustrade,0.469713819
visiting,0.469653457
techno,0.469600547
rj,0.469592121
buenosaires,0.469561331
elements,0.469539625
redhook,0.46953379
midcentury,0.469518395
v700,0.469518105
lowtide,0.469483483
masjid,0.469466719
bigmomma,0.469445716
dach,0.469412777
palermo,0.469375075
mask,0.46937187
foreshore,0.469369237
blinkagain,0.469366407
surreal,0.469362499
bsquare,0.469317692
canon50d,0.469306631
sanmateo,0.46929211
seed,0.46928487
nightscape,0.469278744
barbed,0.46926094
edk7,0.469251646
bej,0.469241575
trips,0.469188379
cadillac,0.469184644
truss,0.469172119
lakefront,0.469146769
56,0.469143865
burton,0.469143125
celebrities,0.469074817
abruzzo,0.469026824
marquee,0.468964507
nerd,0.468943205
k100d,0.468937162
paving,0.468895986
l,0.468821362
ghost,0.468742778
fahrrad,0.468709449
blues,0.468699112
alliance,0.468643281
bones,0.468601328
hd,0.46859729
fineartphotos,0.468591285
jam,0.468578393
40,0.468480228
catalogne,0.468434749
travellers,0.468428301
foodie,0.468397114
cincinnati,0.468396222
gang,0.468390242
bear,0.468355485
meteorry,0.46821671
keystone,0.46821504
nairobi,0.468202532
fernando,0.468185073
nube,0.468159551
lumiere,0.468097816
sigma18200mm,0.468082039
hardware,0.468011772
shaft,0.467996851
cloudscape,0.467989657
dolphin,0.467933285
albert,0.467913533
minolta,0.467913356
aotearoa,0.46789235
streetart,0.467886567
eu,0.467870361
publictransport,0.467783712
radio,0.467767072
channelislands,0.467725848
shoppingcenter,0.467706338
buck,0.467693556
dailyphoto,0.467657079
earthasia,0.467633541
antlers,0.467608489
angkor,0.467583827
cbd,0.467575072
canong10,0.467536288
psp,0.467535361
urbex,0.467505719
eyetwist,0.467491754
humor,0.467473467
rivets,0.467443321
climatechange,0.467438089
largeformat,0.467436258
groups,0.467303871
norfolk,0.467285754
famousplace,0.4672538
echo,0.467243076
sticks,0.4671942
depthoffield,0.467187584
slt,0.467178578
harvest,0.467079333
claws,0.467047316
cameron,0.467004401
delivery,0.466992386
branch,0.466959646
coventry,0.466946354
fairfax,0.46694557
kaptainkobold,0.466943548
adrian,0.466933056
below,0.466920966
kansai,0.46683902
crab,0.466745771
canoe,0.466736451
patrol,0.46671584
belmont,0.466585619
cupola,0.466540949
pass,0.466505637
patterns,0.46647818
enfant,0.466476569
carvings,0.466457914
eyefi,0.466415291
1995,0.466412262
dingle,0.466400349
var,0.466371011
leipzig,0.466360998
residential,0.466293308
foothills,0.46628434
ks,0.466260159
presents,0.466243866
monuments,0.466243626
ar,0.466220847
blanc,0.46620566
sunbeams,0.466121587
an,0.466119857
colores,0.466112596
buildingexterior,0.466108572
medium,0.466101999
alive,0.466097007
ferro,0.466089256
curved,0.466078295
customers,0.466052513
that,0.466024826
rollei,0.465945006
swansea,0.465887713
bog,0.465843553
lots,0.465822007
hostel,0.465808739
nite,0.465800105
galerie,0.46577963
stewart,0.465764692
pots,0.465762806
pregnant,0.465754172
50s,0.46567039
au,0.465661538
1939,0.465643156
storage,0.465639837
londen,0.465580354
deserted,0.465567448
600,0.465549891
blackberry,0.465527856
cotton,0.465487064
fabric,0.465449067
hijab,0.46543926
astoria,0.46539545
chickens,0.465378381
monochrom,0.465318278
g12,0.465311293
against,0.465309428
kind,0.465253807
canonefs1585mmf3556isusm,0.465236674
1978,0.465202012
panasoniclumix,0.465139234
tonemapping,0.465083524
fullframe,0.464995657
furniture,0.464966342
pickup,0.464963666
km,0.464950874
qualitypixels,0.464946935
quiet,0.464866174
churchill,0.464823384
vanishingpoint,0.464811643
cactus,0.464809853
oak,0.464725254
filmisnotdead,0.464713139
academy,0.46470062
kap,0.464662714
des,0.464649532
optio,0.464621519
exeter,0.4646056
antwerpen,0.464559236
vendor,0.464502475
railing,0.46449773
page,0.464470214
adventures,0.464462201
ponds,0.464439447
restaurants,0.46442237
canonrebelxt,0.464416233
leyland,0.464406025
topv1111,0.464387155
zeiss,0.464376447
compact,0.464287425
6,0.464242874
1870mm,0.464214339
dx,0.464201681
fleet,0.464139985
society,0.464129411
rick,0.46412631
airshow,0.464103182
caribbean,0.464094834
walkers,0.464088782
den,0.464088055
guessed,0.464077851
nonurbanscene,0.464062248
memory,0.464015164
abend,0.463987501
communism,0.463970769
fountains,0.463968548
whiskey,0.463958322
cyprus,0.463937044
fixed,0.463889675
butterflies,0.463887514
cirrus,0.463885452
shinjuku,0.463863979
lab,0.46383851
five,0.463837368
1755,0.463764436
campania,0.463740101
oro,0.463646386
gettyvacation2010,0.463640901
agua,0.463620174
cebu,0.4635972
loss,0.463594729
80mm,0.463562013
max,0.463528546
caroline,0.463454202
reflets,0.463442953
mouse,0.463379461
cement,0.463363869
stives,0.463336465
scaffold,0.463324391
biology,0.463311767
sensia,0.463260892
eucalyptus,0.463240587
conflict,0.463201616
mission,0.463191261
cost,0.463149323
luxembourg,0.463097718
sx,0.463095994
southlondon,0.463075775
forestry,0.463020089
s3is,0.463012877
mckenna,0.462954073
prairie,0.462927493
hiding,0.462913154
lutheran,0.462898823
anna,0.462891574
newyear,0.462887065
easton,0.462851173
1997,0.462838999
du,0.462830436
normandie,0.462789768
baden,0.462762245
3gs,0.46273792
ian,0.462736217
switch,0.462703487
belgica,0.462686572
duty,0.462678611
bolt,0.462663436
fortaleza,0.462662247
thechallengegame,0.462655329
boats,0.462644166
brighton,0.462637596
bunch,0.462632774
antwerp,0.462629339
f3556g,0.462569474
las,0.462565822
mad,0.462550808
mo,0.462532356
700,0.462532291
mushrooms,0.462494688
painter,0.462473582
winnipeg,0.462461334
sandiego,0.462423364
li,0.462393906
midtown,0.462387861
40mm,0.462365647
motorola,0.46225325
bud,0.462252201
fresno,0.462250389
a200,0.462241006
motel,0.462207232
5dmkii,0.462198231
staaten,0.462152831
disney,0.462131326
vacanze,0.462126479
hannah,0.462082311
canarias,0.462050628
turism,0.462026523
bray,0.462023516
baviera,0.461997098
10th,0.461996603
romania,0.461962906
cans2s,0.461944216
reflective,0.461861771
chance,0.461844567
mound,0.461695315
industrie,0.461645151
favorites,0.461574519
e3,0.461565838
aaa,0.461555688
kitsch,0.461550023
australian,0.461546774
anchor,0.461519216
mojavedesert,0.461508073
tt,0.461501671
story,0.461454796
buoy,0.461416595
policeman,0.46140826
300mm,0.461386736
awe,0.461385602
gaze,0.46138019
77,0.461363647
mamluke,0.461314744
mn,0.46131444
kurtpreissler,0.461275165
weir,0.461261779
carretera,0.461252869
runway,0.461249426
violin,0.461212141
chicagoist,0.461209694
1940,0.461199007
littleitaly,0.461161425
marine,0.461089811
genova,0.461014137
oktober,0.460992731
electronics,0.460950277
openhouse,0.460934581
aires,0.460925131
asahi,0.460905384
berkeley,0.460896777
nagy,0.460893942
chi,0.460874514
panhandle,0.460862858
jalisco,0.460862023
daughter,0.460810156
walter,0.46077788
left,0.460769106
circus,0.460763892
hsm,0.460745996
camping,0.46070887
fife,0.460666848
sands,0.460598805
poppies,0.460588185
regen,0.460583804
worldwarii,0.460533771
bedroom,0.460504412
imagery,0.460478335
365days,0.460451761
18105mm,0.460447655
aquatic,0.46044324
fortlauderdale,0.46041624
pig,0.460399481
flickrgolfclub,0.46039792
adidas,0.46033167
hamburger,0.460324513
cable,0.460322169
30th,0.460304137
inglaterra,0.460303183
cups,0.460279886
glenn,0.460267972
bowling,0.46021387
n,0.460158007
brickwall,0.460153936
extension,0.460139906
bleu,0.460132616
cabin,0.460131635
butt,0.460079402
formal,0.460001617
baycity,0.459909422
hats,0.459900729
leon,0.459893696
18200mmf3556g,0.459886771
vauxhall,0.459847269
grain,0.459840309
fin,0.459825866
have,0.459804699
fontana,0.45975688
films,0.45975273
mannheim,0.459664472
mygearandme,0.45966431
lead,0.4595741
dandelion,0.459542734
huron,0.459466194
a350,0.459466172
benjamin,0.459461686
paddling,0.459438622
d70,0.459426031
daisies,0.459381405
rhine,0.459380026
fortworth,0.459356485
delicate,0.459341774
rubyphotographer,0.459297323
rodent,0.459259385
council,0.459259269
astrophotography,0.459222041
eveninglight,0.459143094
paysages,0.459124289
nebel,0.459118625
igreja,0.459097362
brunswick,0.459095588
barca,0.459048211
fav10,0.458962798
dupage,0.458935423
salvage,0.458907269
stanley,0.458900401
1973,0.458880267
botanicgarden,0.458879538
moda,0.458800171
brian,0.458795738
spanien,0.458778923
friesland,0.458763909
daniel,0.458698102
topf100,0.45869463
seaweed,0.458683171
dreary,0.458679562
voyage,0.458678049
champagne,0.458661151
mold,0.458651016
abandonned,0.458626979
mule,0.458624294
charles,0.458600934
hamilton,0.458590306
