,0
"hut (1967, meyer)",0.297540811
"hundred (miles, scenario)",0.297532652
"fit (wont, clearly)",0.297528534
"funded (aid, theoretical)",0.29749859300000003
"tactical (aim, borrow)",0.297491164
"oakland (starters, deeper)",0.297486391
"incredibly (mostly, enjoy)",0.297461643
"endless (sessions, scratch)",0.297461327
"confusing (capital, agreed)",0.29745819
"switched (visual, thousand)",0.297436751
"cia (factual, condone)",0.297432085
"grants (wash, accordingly)",0.2974054
"manhattan (correspondence, 666)",0.297378757
"formal (significantly, producing)",0.29736011
"domestic (cleveland, partners)",0.29730646
"handler (convenience, emerging)",0.297273777
"diffiehellman (vesselin, skipjack)",0.297256666
"rage (teacher, drawn)",0.29725259600000004
"grandmother (identifying, raising)",0.297238605
"depressed (treated, planet)",0.297228228
"whos (decent, garbage)",0.297221663
"dull (drove, switzerland)",0.297215646
"platoon (astros, leagues)",0.29721167
"ole (ames, mc)",0.297200507
"email (please, key)",0.29719370100000003
"ftp (author, already)",0.297188012
"land (leave, evidence)",0.29714322600000004
"participated (viewed, marc)",0.297129103
"street (prefer, experiences)",0.29712321
"garden (preference, neck)",0.297104518
"esoteric (faulty, mysterious)",0.297085237
"unable (comparison, discussing)",0.297074949
"factory (processor, ac)",0.29704342699999997
"plausible (spreading, destroy)",0.297032001
"generals (elections, counsel)",0.29702275899999997
"ghetto (murderers, warsaw)",0.297022679
"sue (blank, amazed)",0.297021772
"managers (focus, ticket)",0.297004506
"status (phil, insist)",0.296962475
"cordless (modulation, horsepower)",0.296942612
"registers (findings, platform)",0.296920411
"lotus (suspicious, tall)",0.296908705
"confidence (destroyed, baker)",0.29688531100000004
"wifes (classification, cent)",0.296846245
"judaism (holocaust, exploration)",0.296822614
"embarrassed (emotion, risen)",0.296820378
"fought (flawed, attitudes)",0.296809513
"homer (fulltime, counsel)",0.296790743
"impressed (relationship, situations)",0.296762953
"linux (viewing, inch)",0.296753547
"walls (vehicles, se)",0.296717207
"differently (pickup, rationale)",0.296709559
"correlation (continually, dude)",0.29668060399999996
"eve (remains, strikes)",0.296648772
"leagues (mcgill, dominated)",0.29663963
"vendor (participating, selecting)",0.296625017
"diode (confiscated, settlements)",0.296624972
"stone (ball, estimated)",0.296582302
"jets (disgusting, landing)",0.296573325
"rifle (acquisition, motivations)",0.296567235
"like (right, peace)",0.296548514
"invade (correspondence, lamb)",0.296498047
"majority (communications, knowing)",0.296470385
"horsepower (cautious, chassis)",0.296442422
"fix (closing, confirm)",0.296437409
"institution (assisted, observations)",0.296373425
"koresh (springfield, verse)",0.296363943
"fixed (disk, backup)",0.296349497
"formulate (legislative, wishing)",0.296334723
"miscellaneous (worlds, brothers)",0.29631544600000004
"dying (sake, neighbor)",0.296314115
"parks (diameter, hours)",0.29630957199999997
"robinson (155, administrative)",0.29629965399999997
"kinds (beach, universal)",0.296245875
"secondary (unnecessary, seat)",0.296229885
"click (platform, load)",0.29622988
"fork (speeding, placing)",0.296228276
"expose (concise, wives)",0.296220324
"depart (bedroom, minors)",0.29620785
"teaching (tip, panic)",0.296181758
"listing (lists, potential)",0.296169511
"font (rgb, multimedia)",0.296149398
"composed (phrases, calif)",0.296146556
"wisdom (asked, living)",0.296122572
"formatting (ultra, choosing)",0.296121594
"isdn (64bit, tofrom)",0.29610766
"entirety (convenience, withdrawn)",0.296104724
"top (big, called)",0.296081518
"hunting (infer, accusations)",0.296057954
"experiment (lacking, viewpoint)",0.296022018
"executing (literal, innocence)",0.29597930899999997
"loading (gifs, adjustment)",0.295967787
"legally (practices, wound)",0.29593185699999996
"trinity (clearer, truths)",0.295896936
"frontier (radical, murray)",0.295883658
"disappear (fell, recognized)",0.295879128
"kelly (descriptions, admission)",0.295876577
"territorial (denies, policemen)",0.295868012
"foul (compensation, facing)",0.295864407
"display (pass, 256)",0.295820282
"gm (checked, district)",0.29578997
"youll (logical, wont)",0.29577792
"distinct (definition, postscript)",0.295768301
"essentially (regard, mention)",0.29570635
"crash (active, vs)",0.29568664100000003
"trap (originally, combined)",0.29567334300000003
"dish (clearer, conditioning)",0.295653028
"everytime (deck, awhile)",0.29563799399999996
"transmitting (plugs, acquire)",0.29560844399999997
"scanning (cautious, axis)",0.29558950100000003
"winfield (hitter, padres)",0.295578835
"modular (modifications, overcome)",0.295542126
"gun (reasoning, fourth)",0.295531778
"guarantees (threshold, instruction)",0.29552833300000003
"grid (cluster, specialty)",0.295399338
"new (war, government)",0.295376133
"planning (reason, suggest)",0.295307909
"favour (1020, bigotry)",0.295294054
"tapes (tape, fault)",0.295287746
"funny (admit, wait)",0.295257278
"registration (someones, signature)",0.29516270899999997
"highspeed (competitive, answering)",0.295144318
"reversed (confronted, burnt)",0.295139184
"meat (partner, conservative)",0.295111852
"jury (asserts, concealed)",0.29509045899999997
"dealing (signature, adequate)",0.295075239
"high (play, bad)",0.295072286
"worst (wish, seems)",0.29503759399999996
"sixteen (families, locked)",0.29502926100000004
"result (talk, products)",0.294988283
"hide (coin, oppose)",0.294918673
"upgrades (pick, theories)",0.29488387
"fight (unit, states)",0.29488127199999997
"toplevel (r4, pex)",0.29485732800000003
"mitsubishi (lh, smoother)",0.294844043
"relationships (arrives, khz)",0.29483445399999997
"negotiate (opponent, deliberate)",0.294832722
"mlb (278, cbc)",0.294821033
"sun (works, currently)",0.294797465
"kill (resulting, notes)",0.294780275
"panic (intention, offering)",0.294730013
"nuclear (nov, civil)",0.294725225
"forest (super, compression)",0.29470166600000003
"geometric (discontinued, kidney)",0.294683778
"handles (topics, absence)",0.29468262100000003
"harmless (alternatives, addressed)",0.29466979
"secretary (corporation, attempts)",0.294651801
"environment (site, lack)",0.294621232
"proton (synthesis, ccd)",0.294616114
"hot (age, whereas)",0.294582202
"competition (moves, wed)",0.294581616
"route (ps, quick)",0.294580306
"x1 (programmable, kingdom)",0.29458013
"reflections (casualties, missiles)",0.294562571
"defenders (minister, financially)",0.294557975
"electron (firstly, preservation)",0.294530466
"elsewhere (sections, prefer)",0.294529816
"describes (somehow, step)",0.294524911
"ken (total, tim)",0.29451555
"variant (fifth, apply)",0.294497235
"objection (hostility, concealed)",0.29449005300000003
"gateway (theyll, grade)",0.294471313
"ha (drop, miss)",0.29443834399999996
"engaging (cops, irrational)",0.294433363
"translation (reports, alternative)",0.29443060600000004
"lamps (pet, outstanding)",0.29436012699999997
"contains (next, offense)",0.294352716
"finally (attached, vice)",0.294342717
"obvious (regular, increase)",0.294325011
"waving (anti, cleaned)",0.294311775
"messiah (supreme, clearer)",0.294304564
"dismissed (agrees, indicator)",0.29427104
"shareware (domain, satisfied)",0.29426178199999997
"whichever (senior, survey)",0.294241145
"lords (pleasure, instances)",0.294209516
"intended (rate, control)",0.294203853
"sh (describe, moves)",0.29417794
"genetic (purchases, axis)",0.29415857100000004
"minors (instructed, reversed)",0.294148745
"discourse (profession, cent)",0.294132407
"et (majority, somehow)",0.29411682899999997
"visiting (stealing, merits)",0.294115584
"rbis (pitches, rbi)",0.294091608
"economics (addressed, wasted)",0.294088721
"fascist (scaled, corporations)",0.294088536
"opt (cos, everyones)",0.294087525
"people (middle, wise)",0.29408490000000004
"discussion (overall, complete)",0.294083983
"richmond (difficulties, murray)",0.294041864
"eleven (outlined, reward)",0.294017358
"ironically (deliberate, misunderstood)",0.29399605300000003
"enforce (practices, judged)",0.293987861
"east (biggest, teach)",0.293986658
"omega (antennas, telescope)",0.29398436
"bought (turn, maximum)",0.29398257699999997
"typed (timer, smiley)",0.293972482
"realy (searches, closest)",0.293972185
"mathematics (institutions, evaluating)",0.293940123
"prime (solely, deserve)",0.29391951899999996
"harder (moves, argue)",0.293877987
"manifest (representative, blowing)",0.29387283399999997
"impossible (damned, literally)",0.29384976
"earl (butler, excluded)",0.293803068
"said (evidence, cant)",0.293765612
"distortion (customer, contacted)",0.293742763
"week (joe, student)",0.29373131399999997
"pair (wed, crowd)",0.293725241
"hawk (cos, tires)",0.29372476399999997
"solder (purchases, cautious)",0.293633482
"packing (native, salt)",0.29362689
"weigh (miserable, refrain)",0.293616431
"palestinians (israeli, upstairs)",0.293589596
"investments (intervene, pressures)",0.29350939800000003
"explore (999, founder)",0.293508997
"started (allowed, best)",0.29349650899999996
"grant (block, providing)",0.29348514
"prediction (outlined, accompanied)",0.29348493600000003
"workable (generations, violate)",0.29345329800000003
"workers (tended, assistant)",0.293417026
"friday (oil, collection)",0.293409749
"interactions (fitted, fluid)",0.293402531
"gave (creating, behind)",0.293392212
"disappeared (sleep, realized)",0.293383662
"processors (button, sw)",0.293375762
"franklin (misguided, emphasized)",0.293290123
"marlins (infield, royals)",0.293287593
"warren (treated, relations)",0.293271253
"doubtless (investigators, phenomena)",0.293255863
"singer (cloth, conservative)",0.293235055
"rest (value, TRUE)",0.293227019
"ft (ratio, employ)",0.293219685
"membership (dangerous, jobs)",0.293192756
"espn (playoffs, miami)",0.29318814
"engage (practices, angry)",0.293186214
"leave (states, communications)",0.293184168
"petri (referenced, texture)",0.29315926800000003
"module (approaches, metal)",0.293114871
"comfort (estimates, focus)",0.293103144
"label (exchange, penalty)",0.293101608
"sunday (minority, living)",0.29306070100000003
"properties (drops, placing)",0.293052865
"upstairs (borland, enhance)",0.293032505
"neat (capability, insert)",0.293026516
"policies (hidden, civil)",0.29300758600000004
"swapping (chamber, ross)",0.293004328
"near (since, take)",0.292961476
"five (category, legitimate)",0.292949659
"eighth (biases, misunderstood)",0.292879188
"expressions (periodic, gathered)",0.292876441
"silence (trend, resist)",0.29284186
"honesty (guilt, 1020)",0.29283836
"strictly (responsible, pin)",0.29283638
"fallacy (prediction, scattered)",0.292826237
"equal (least, commercial)",0.292790658
"dryden (shafer, priesthood)",0.29278335899999997
"optical (parity, conventional)",0.292768766
"patent (lighting, crown)",0.292757527
"dance (inaccurate, extraordinary)",0.292728524
"raiders (padres, hernandez)",0.292725976
"drug (addressed, adults)",0.292699368
"pricing (gif, treat)",0.292684211
"drew (misunderstood, deliberate)",0.292671351
"justified (damaging, purchased)",0.292655828
"methodology (protection, absolute)",0.292623777
"perpetrated (fundamentalist, quotations)",0.292596587
"cuts (extensive, initially)",0.292590666
"exchanged (begun, 605)",0.292588892
"xxx (housing, slowing)",0.292524623
"maintained (offering, wanting)",0.292502988
"nuts (apart, dropping)",0.292481705
"lab (concept, fuel)",0.292472373
"doesnt (force, funny)",0.292469633
"jew (inappropriate, struggle)",0.29246114100000004
"dynamic (fault, insert)",0.292438452
"exterior (trend, hawk)",0.29243295
"nonexistent (occuring, cellular)",0.292405622
"databases (establishment, hint)",0.292342709
"trusted (sheesh, spark)",0.292281552
"founder (explore, 999)",0.29227147600000003
"flight (geometry, labor)",0.292262526
"denmark (destroyed, expectations)",0.292241586
"fluid (temperatures, axis)",0.292240337
"stephenson (stephcsuiucedu, gant)",0.292207162
"treaties (myths, murderers)",0.292200475
"exec (interprets, vii)",0.292144957
"formats (edit, accurate)",0.292126116
"enforcement (ignoring, emotional)",0.292124232
"sharks (allstar, pirates)",0.292110716
"enjoy (start, mostly)",0.29208262100000004
"filed (hurting, bs)",0.292072942
"commonly (silent, sales)",0.292072836
"latter (sense, heat)",0.292064203
"exempt (shouting, adopt)",0.291964595
"info (larger, controls)",0.291946514
"generally (black, pay)",0.291896961
"justification (discussing, leg)",0.29189477399999997
"copying (providing, purchased)",0.291878928
"explicitly (useless, learned)",0.29186543600000003
"gear (pound, anytime)",0.291861596
"theology (prophecy, offended)",0.291832933
"embrace (relationships, horrors)",0.291786961
"emergency (universe, relatives)",0.291773041
"trajectory (magellan, advancement)",0.291704982
"enabled (ideally, executed)",0.291704297
"effort (field, ad)",0.291689183
"included (input, include)",0.291685874
"warn (corporation, attempts)",0.291657614
"entrance (infer, phrases)",0.291578545
"file (ground, yesterday)",0.291568314
"hp (potential, features)",0.291513003
"examples (concerned, capable)",0.291498894
"greed (frightening, condone)",0.29149781
"squeeze (earliest, pleasant)",0.291483261
"early (placed, continue)",0.291482216
"install (active, whenever)",0.291432029
"deficit (deer, mildly)",0.291423521
"issue (enough, special)",0.291417329
"marginal (awful, competition)",0.291396002
"rgb (focus, font)",0.291387288
"fall (assumed, works)",0.29135868600000003
"sunnyvale (jam, 283)",0.291357378
"experiencing (planned, substitute)",0.29135533
"dn (emotion, choke)",0.291352812
"led (concerned, reading)",0.291325135
"generic (greatly, skip)",0.2913156
"faiths (messenger, repentance)",0.291313217
"imagination (distance, configuration)",0.291306461
"hostility (concealed, goodness)",0.291288816
"density (simultaneously, attach)",0.291257798
"paranoid (arguably, switzerland)",0.291256865
"easily (august, stations)",0.291255782
"score (baltimore, houston)",0.291251912
"darn (altogether, oriented)",0.291238968
"fascinating (invented, flying)",0.291209618
"wounds (1948, lighter)",0.291191589
"experts (sensitive, denying)",0.291176761
"explained (gmt, flash)",0.291155624
"linear (gates, offering)",0.291130089
"os (background, rise)",0.291092058
"pants (substitute, continuously)",0.29108166
"sect (fulfillment, provisions)",0.291069986
"grand (room, doubt)",0.29104990199999997
"hope (considering, wish)",0.291014604
"wearing (conversation, visit)",0.291006108
"disable (tested, spectrum)",0.291002059
"police (illegal, honor)",0.29100136
"nothing (logical, able)",0.290985225
"reign (hide, tribes)",0.290985103
"ford (namely, dare)",0.290967295
"responsibilities (accordingly, unfair)",0.290954224
"tenth (standpoint, bullet)",0.290939154
"moments (demonstrate, 6)",0.290934694
"fundamentalists (sanctions, prayer)",0.290927489
"decided (forth, bought)",0.290895385
"fallen (forces, involving)",0.290893075
"dreams (involve, party)",0.290845959
"mainly (wide, insert)",0.29084588100000003
"strange (reproduce, trivial)",0.290842342
"without (used, run)",0.290834368
"compromised (acceleration, threshold)",0.290829378
"xfree86 (bsd, debug)",0.290828003
"disagree (lay, crime)",0.29082661600000004
"terribly (ee, awhile)",0.29081887100000003
"deaths (judgement, miller)",0.290813401
"packaged (purchases, fluid)",0.290781872
"eligible (prediction, outlined)",0.290757844
"package (analysis, leads)",0.290750078
"hardcopy (corrections, tiny)",0.29073602600000004
"hextall (damphousse, selanne)",0.290722825
"ivy (kkellermailsasupennedu, quakers)",0.290722123
"humble (joining, seemingly)",0.290691229
"shake (phrase, risky)",0.290679446
"feet (probably, filled)",0.29066817100000003
"davis (sits, 1985)",0.290614392
"paradox (loss, characters)",0.290607732
"documentation (removal, mount)",0.29060433399999996
"expectations (destroyed, identify)",0.290594905
"objectives (agenda, 1800)",0.29056681300000003
"opponents (allowing, presence)",0.290562989
"managing (meetings, afterwards)",0.290560107
"itd (qualified, dying)",0.290549102
"developers (task, consideration)",0.290535652
"effectiveness (distant, everytime)",0.290525381
"wider (translated, substitute)",0.290524317
"proves (explanation, convince)",0.29052126899999997
"patient (minimal, useless)",0.290511101
"halfway (amazed, awhile)",0.29050703899999997
"hed (pointing, lowest)",0.290505566
"immaculate (camry, 328)",0.29049814
"glad (whenever, mainly)",0.29048392
"cabin (fleet, 80000)",0.290455878
"efforts (vice, leaving)",0.290451439
"headquarters (approval, academic)",0.290431353
"liar (cheat, police)",0.290326326
"fundamental (wed, dropping)",0.290317023
"larger (parents, european)",0.290290525
"hartill (tartar, 1926)",0.290281418
"interest (records, visit)",0.290275671
"funds (segment, suits)",0.290262877
"ps2 (khz, ide)",0.290196887
"buy (great, better)",0.29019198399999996
"throughput (resistant, noon)",0.29018990699999997
"crown (indicator, condone)",0.290128381
"deployed (nightmare, computation)",0.290113448
"forth (decided, producing)",0.29008890000000004
"reactor (taps, irregular)",0.290073918
"ext (cleared, advertise)",0.290064235
"peoples (acceptable, odd)",0.29005881
"explains (beings, reproduce)",0.29005347800000003
"prevent (believes, legitimate)",0.29005009600000004
"experiences (custom, street)",0.290045775
"headers (partially, literature)",0.290038178
"tuesday (suspect, omitted)",0.290020252
"pitched (winfield, infield)",0.290000217
"helpless (elias, appearances)",0.289994168
"institutions (charter, editing)",0.289968571
"prohibiting (bullet, firstly)",0.28995066
"newton (appearing, suspicion)",0.289948627
"dear (modern, limit)",0.28994728399999997
"way (may, sorry)",0.289923258
"needing (studies, demand)",0.289894275
"qualify (statistics, mechanisms)",0.289873699
"lbs (habits, terribly)",0.289848599
"exactly (cut, ten)",0.289835296
"suits (insure, afterwards)",0.289813632
"event (wisdom, asked)",0.289803824
"genocide (level, collective)",0.289794131
"grandfather (noble, baptism)",0.289773858
"went (assuming, living)",0.289755902
"istanbul (ottoman, turk)",0.289751391
"recover (ran, feels)",0.28975044699999997
"goal (expect, ibm)",0.289741621
"credible (someday, inaccurate)",0.28972448300000003
"tofrom (executable, distances)",0.289616234
"dies (inappropriate, dialogue)",0.289579963
"strong (tells, issues)",0.289570534
"danger (destroy, dying)",0.289570175
"refers (extreme, invoke)",0.289551397
"drum (fields, citizen)",0.289542759
"officer (roads, liberty)",0.289484958
"executed (crashed, permits)",0.289482531
"considers (intention, delivery)",0.28947587399999997
"drinking (refused, beer)",0.28944006899999997
"uart (interrupts, irq)",0.289413172
"suspected (georgia, estimated)",0.28940049
"includes (removed, major)",0.289356232
"stand (books, cut)",0.289344557
"indirect (continuously, substitute)",0.289331988
"franchise (gld, wore)",0.289323889
"generators (305, calculation)",0.289322688
"malcolm (guest, affecting)",0.289301484
"creative (dangerous, lives)",0.289271984
"increases (stretch, elses)",0.289261776
"prophet (reagan, 1020)",0.289232335
"lance (deliberate, biases)",0.289200689
"strongly (coast, basis)",0.289199053
"dxf (raytracing, jpl)",0.289176123
"throwing (massive, attacking)",0.289162985
"irgun (uprising, karabag)",0.289140078
"gospel (intellectually, critique)",0.289114915
"wears (practicing, courts)",0.28911225100000004
"oriental (refusing, interpreter)",0.289099951
"sounding (avoided, sounded)",0.289082453
"detailing (jefferson, furthermore)",0.289061665
"owner (counts, tv)",0.289020951
"jr (socalled, throw)",0.28900399
"justifiable (educated, minded)",0.288994492
"fire (noticed, keeps)",0.288971968
"plaintext (ciphertext, escrowed)",0.288951842
"requests (compression, mb)",0.28894427
"startup (1985, reserve)",0.288929851
"reality (step, assuming)",0.288924387
"jumpers (assign, ideally)",0.288866731
"instruments (king, guard)",0.288863004
"publication (consist, afford)",0.28884262
"havent (fine, success)",0.28883866399999997
"mentions (fraud, cops)",0.288817916
"respond (backup, forward)",0.28876488699999997
"deprived (screaming, strawman)",0.288733397
"gebcadredslpittedu (chastity, bacterial)",0.288670121
"unique (neighbor, virus)",0.288611327
"damn (admit, refused)",0.288590393
"figure (exposed, puts)",0.288576822
"enjoying (trend, morally)",0.288495141
"import (cd, lucky)",0.288490526
"likes (flash, kids)",0.288432602
"clinton (behind, party)",0.288421521
"fill (avoid, opposed)",0.288419663
"inline (garage, pissed)",0.288398626
"refuses (advocate, inspiration)",0.288372712
"penalties (cloud, pursuing)",0.28836327100000003
"stolen (feelings, favor)",0.288361404
"fitted (fluid, axis)",0.288347037
"ruler (obedience, investigator)",0.288331061
"eastern (soviet, clearly)",0.28829757699999997
"personally (ones, practical)",0.288259005
"soccer (businesses, caps)",0.288239128
"gathering (feasible, protecting)",0.288233929
"waters (eight, traces)",0.288184808
"publishers (overseas, employer)",0.288180046
"census (delegation, aggression)",0.288142267
"stalin (fanatics, elections)",0.288115043
"trail (sc, roads)",0.28810626300000003
"specifics (studies, professor)",0.288064256
"fox (opportunity, bandwidth)",0.288027614
"clintons (illegally, banning)",0.28802544399999996
"limiting (dual, discount)",0.288014989
"stuart (avoided, reducing)",0.288009972
"washington (major, children)",0.287961164
"half (states, given)",0.287947633
"range (equivalent, similarly)",0.287916489
"lately (meantime, rough)",0.287897245
"interact (reduces, motive)",0.287857578
"safely (enemy, hidden)",0.287851327
"political (realize, action)",0.287849774
"incidence (consumed, financially)",0.287827014
"thing (devices, full)",0.287825345
"terrorist (monitors, unused)",0.28780433699999997
"rs6000 (raster, corel)",0.287803841
"keeps (uses, respond)",0.287803195
"mailed (tied, largely)",0.287794059
"today (etc, site)",0.287791759
"servers (characters, specify)",0.287787202
"happiness (guidance, blanket)",0.287735747
"galaxy (lastmodified, banks)",0.287726594
"counterparts (savings, stability)",0.287719586
"escrowed (80bit, ciphertext)",0.287696819
"somalia (iraq, 162)",0.287684967
"jon (criminal, distinguish)",0.287669813
"saved (primarily, announce)",0.287668433
"genuine (mandatory, closest)",0.28766824399999996
"implicitly (lady, enjoys)",0.287661893
"gas (category, tells)",0.287647366
"generations (periodically, sees)",0.287616249
"distortions (impose, pulls)",0.28759434899999997
"groups (required, types)",0.287565892
"runners (cure, throws)",0.28754292600000003
"titles (appears, growth)",0.287538686
"harmony (spanish, mar)",0.287534777
"tvtwm (xsun, twm)",0.287530097
"hoping (recommended, slip)",0.28752330800000003
"hawaii (summaries, intact)",0.287485363
"smoothly (buttons, grip)",0.287412305
"tech (prospect, outcome)",0.287401328
"constructed (formed, lend)",0.287390037
"horizontally (simplified, seldom)",0.287389994
"partly (links, bubble)",0.28738726600000003
"hadnt (holding, selected)",0.287385854
"tissue (subjected, concentration)",0.287353646
"inappropriate (interaction, kenneth)",0.287349018
"karabakh (azeris, azeri)",0.28734043
"day (enjoy, talking)",0.28733736600000004
"killed (main, reality)",0.28731002899999997
"winning (terrible, 53)",0.287299975
"road (conditions, english)",0.287276111
"epson (thirdparty, 68040)",0.287260208
"subscription (screwed, knocking)",0.28723619699999997
"sheesh (bounce, inserted)",0.287232669
"dressed (guilt, bow)",0.287201025
"stars (contained, lie)",0.287191939
"developer (assisted, specified)",0.287146151
"faced (pissed, safer)",0.28713962600000004
"curious (forward, regard)",0.287095948
"tuned (opposition, japanese)",0.28708391
"pleasure (arguably, perception)",0.287003902
"prejudice (mental, reliably)",0.28699026
"purchase (fixed, reliable)",0.286976719
"ruled (officer, lawyer)",0.28696786
"wound (legally, lethal)",0.28695960600000003
"property (facilities, qualified)",0.286943572
"isa (processors, plane)",0.286937697
"survivor (justifiable, indications)",0.286935814
"guitar (confirms, condemnation)",0.28693556800000003
"involved (suspect, ten)",0.286929493
"depends (super, narrow)",0.286918092
"presentations (unreliable, circular)",0.286899389
"robin (secondary, concept)",0.286895948
"movement (children, highest)",0.286882255
"steadily (comply, arriving)",0.28684528800000003
"economic (employed, relatives)",0.286844563
"notify (restored, accounted)",0.286840217
"evaluated (worthless, treated)",0.286829012
"hockey (carrier, werent)",0.286828912
"loan (estimate, composed)",0.28679514100000003
"triumph (insurance, attributed)",0.286785984
"made (prior, thus)",0.286780621
"discussed (release, delivery)",0.28677008800000003
"twisted (angry, kingdom)",0.286758837
"interviewed (distant, everytime)",0.286749015
"visit (estimated, conversation)",0.286741768
"literary (ashes, inhabitants)",0.286684432
"labeled (relate, irrational)",0.286676547
"estate (artificial, billion)",0.286671764
"ninth (planet, awful)",0.286657042
"firm (fuel, effects)",0.28661972
"leds (copyrighted, ltd)",0.286606914
"ordinary (2x, fishing)",0.28660516199999997
"intellect (insults, miserable)",0.286559626
"inclusion (whatsoever, maintains)",0.286557938
"welfare (des, crashed)",0.286548227
"press (logical, youll)",0.28654671600000003
"stellar (camps, prophecy)",0.28654307100000004
"forcing (harder, dropping)",0.286541282
"fits (portable, initially)",0.286533603
"decrypt (neely, escrowed)",0.286513048
"distinction (cares, initial)",0.286510997
"interpreter (misunderstood, 716)",0.286475285
"dotted (bayonets, 428)",0.286474322
"occasion (realized, topics)",0.286472448
"fielding (tyranny, isolate)",0.28645129
"incidents (enforcing, souls)",0.286442312
"liberty (roads, officer)",0.28643403100000003
"interrupts (dip, grows)",0.286427853
"happening (topic, pointing)",0.28639906
"unacceptable (cia, brands)",0.286390233
"mystical (irony, pursue)",0.286386923
"irish (tail, shield)",0.286374841
"massive (intention, popular)",0.286356585
"forms (obtained, potential)",0.286339603
"dx (revs, dried)",0.286314738
"ok (official, separate)",0.286314506
"courtesy (signature, controlling)",0.286275872
"believer (gospel, historian)",0.286235437
"fooled (conservative, encouraging)",0.286222336
"hierarchy (modifications, participating)",0.28621689
"decrease (assumptions, definitions)",0.286216662
"terms (thinking, besides)",0.286191973
"ham (rpm, exceeds)",0.286190772
"deposit (cautious, von)",0.28618734
"geez (bench, worthless)",0.286149752
"digitized (stripping, engineers)",0.286145766
"s2 (extract, cradle)",0.28614346399999996
"cryptographic (80bit, microprocessor)",0.28613312399999996
"wives (yelling, defensive)",0.286124399
"income (ongoing, spoken)",0.286119005
"noninterlaced (1280x1024, khz)",0.286099952
"msdos (larger, options)",0.28609148100000004
"hard (90, memory)",0.286091164
"teacher (focused, supporting)",0.286090608
"declined (intact, composite)",0.286061362
"female (pins, pack)",0.28603850000000003
"lebanon (greeks, redraw)",0.286027302
"islamic (islam, govt)",0.286015042
"proceed (accidentally, sets)",0.285971403
"full (regarding, per)",0.285949144
"ignition (mit, wider)",0.285941295
"opponent (arguably, angry)",0.285927434
"feed (backup, commands)",0.285880113
"gretzky (bos, smythe)",0.28586697699999997
"specific (behind, party)",0.285842358
"developments (consist, bridge)",0.285827029
"locking (placing, properties)",0.285775518
"jason (rid, demand)",0.28577048899999996
"provinces (czech, irregular)",0.28576086300000003
"spot (flash, hasnt)",0.285758754
"france (leg, arms)",0.285742581
"situation (forward, future)",0.285715433
"issues (tells, strong)",0.285700833
"spend (throughout, taking)",0.285697408
"incarnation (descendants, 1020)",0.285645094
"lunatic (sanctions, rewarded)",0.285626898
"manufactured (treated, kick)",0.285621177
"looking (repeatedly, limit)",0.285596411
"customer (ee, focus)",0.285581595
"emit (faulty, mysterious)",0.285570542
"constitutes (largely, consideration)",0.285558105
"macweek (mosque, infections)",0.285533156
"manuals (desktop, highspeed)",0.285531883
"inflated (profile, morris)",0.285512615
"throws (elite, overnight)",0.285505175
"one (ask, let)",0.285497895
"discredit (emotion, wells)",0.285425184
"quote (necessarily, states)",0.285423334
"zionists (zionism, plo)",0.2854031
"sensor (mechanic, fitted)",0.285364795
"nose (covering, images)",0.28535696
"sciences (rod, berkeley)",0.285348648
"worthy (involve, clarify)",0.285325536
"uk (principle, performing)",0.285316981
"disc (pictures, inexpensive)",0.285309421
"motorcycles (ear, mandatory)",0.28529265800000003
"force (worst, produce)",0.285291391
"herring (creatures, brady)",0.285278094
"surroundings (1967, clearing)",0.285265622
"halt (blind, sessions)",0.285249663
"hi (behalf, ball)",0.285234062
"gr (functionality, interaction)",0.285232192
"maximize (pants, substitute)",0.285218097
"injuries (archivename, throwing)",0.28516434399999996
"nodes (purchases, genetic)",0.28513885699999997
"usual (changed, cap)",0.285123153
"corrupted (monitors, conflict)",0.285091672
"douglas (christopher, vote)",0.285090994
"interpret (maintained, surprised)",0.285079487
"gears (makers, contradicts)",0.285078626
"natural (knew, picked)",0.285078253
"plays (waste, thousand)",0.285061883
"divided (optional, awarded)",0.285058646
"namely (truly, speculate)",0.28505377600000004
"edition (manual, money)",0.28504557
"sinner (miserable, medication)",0.28503650199999997
"future (situation, regard)",0.285001692
"constitution (nonexistent, encouraging)",0.284976507
"owning (rough, eight)",0.28496857
"offending (comfort, sensible)",0.284956511
"visits (educated, doctors)",0.284936959
"household (calif, speeding)",0.284914915
"push (fit, concerning)",0.284838859
"faces (bag, corrections)",0.284827269
"determining (sample, education)",0.2847952
"reporting (polite, continuously)",0.28476267
"earned (emotion, handler)",0.284733728
"nerve (hunt, characterization)",0.284729079
"harddisk (dma, multitasking)",0.284726013
"glove (stepped, shouting)",0.284690946
"using (perhaps, done)",0.284688049
"choke (goodness, 999)",0.284679407
"layers (undocumented, jay)",0.284636309
"electrical (rev, fixing)",0.284622367
"section (available, within)",0.284602123
"felt (stretch, risk)",0.28457340000000003
"chuck (650, taught)",0.28448294399999996
"monthly (victory, att)",0.284470542
"feeling (todays, basically)",0.284460544
"sits (sync, davis)",0.28444498100000004
"questions (forward, taking)",0.284413189
"emotion (1000000, provisions)",0.284385349
"happy (opening, straight)",0.284367663
"edward (stolen, creation)",0.284345885
"handgun (firearms, talkpoliticsguns)",0.284321891
"link (tip, rear)",0.284303992
